target,feature,feature_origin,expert_leakage_level,expert_leakage_reason,expert_allowed_P0,expert_allowed_P1,expert_allowed_P2,expert_allowed_P3,expert_allowed_P4,workflow_stage,compiler_leakage_level,compiler_leakage_reason,rule_id,dependency_path,compiler_allowed_P0,compiler_allowed_P1,compiler_allowed_P2,compiler_allowed_P3,compiler_allowed_P4,_merge,class_agreement,P0_agreement,P1_agreement,P2_agreement,P3_agreement,P4_agreement,all_protocols_agree,false_safe,compiler_more_conservative
energy_vol,average_voltage,stored_electrode_target,L2,energy is target-defined by voltage/capacity and unit-related energy/capacity columns,True,False,False,False,True,stored_electrode_record,L2,"Energy is defined by voltage and capacity, with unit-related energy/capacity variants.",RULE_ENERGY_DEFINITION,feature::average_voltage -> concept::energy_definition -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,capacity_grav,stored_electrode_target,L2,energy is target-defined by voltage/capacity and unit-related energy/capacity columns,True,False,False,False,True,stored_electrode_record,L2,"Energy is defined by voltage and capacity, with unit-related energy/capacity variants.",RULE_ENERGY_DEFINITION,feature::capacity_grav -> concept::energy_definition -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,capacity_vol,stored_electrode_target,L2,energy is target-defined by voltage/capacity and unit-related energy/capacity columns,True,False,False,False,True,stored_electrode_record,L2,"Energy is defined by voltage and capacity, with unit-related energy/capacity variants.",RULE_ENERGY_DEFINITION,feature::capacity_vol -> concept::energy_definition -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_X_max,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_max -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_X_mean,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_mean -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_X_min,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_min -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_X_range,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_range -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_X_std,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_X_std -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_Z_max,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_max -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_Z_mean,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_mean -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_Z_min,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_min -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_Z_range,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_range -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_Z_std,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_Z_std -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_atomic_mass_max,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_max -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_atomic_mass_mean,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_mean -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_atomic_mass_min,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_min -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_atomic_mass_range,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_range -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_atomic_mass_std,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_std -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_frac_Ag,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Ag -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_frac_Al,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Al -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_frac_As,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_As -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_frac_B,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_B -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
energy_vol,charge_formula_frac_Br,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Br -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
