target,target_unit,is_primary_benchmark_target,feature,feature_origin,workflow_stage,leakage_level,leakage_reason,rule_id,dependency_path,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_atomic_mass_max,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_max -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_atomic_mass_mean,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_mean -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_atomic_mass_min,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_min -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_atomic_mass_range,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_range -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_atomic_mass_std,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_atomic_mass_std -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Ag,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Ag -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Al,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Al -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_As,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_As -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_B,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_B -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Br,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Br -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_C,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_C -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Ca,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Ca -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Cl,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Cl -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Co,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Co -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Cr,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Cr -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Cu,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Cu -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_F,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_F -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Fe,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Fe -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_I,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_I -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_K,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_K -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Li,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Li -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Mg,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Mg -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Mn,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Mn -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_N,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_N -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Na,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Na -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Ni,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Ni -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_O,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_O -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_P,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_P -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_S,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_S -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Si,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Si -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Ti,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Ti -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_V,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_V -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_Zn,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Zn -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_frac_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_transition_metals -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_group_max,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_group_max -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_group_mean,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_group_mean -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_group_min,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_group_min -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
energy_vol,Wh/L_or_Wh/dm3_database_dependent,False,charge_formula_group_range,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_group_range -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
