query_id,manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query,manual_checked,annotation_status,analogue_level,relevance_score_0_to_3,citation_title,citation_year,doi,url,source_journal_or_database,same_sodium_working_ion,same_formula,same_framework,same_transition_metal,same_anion_framework,electrochemical_evidence_reported,computed_or_experimental,manual_evidence_note,reviewer_initials,manual_check_date,needs_second_check,evidence_confidence_0_to_3,do_not_use_as_discovery_claim,manual_filling_hint,negative_result_rule
Q0159,Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxFeAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxFeAsO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxfeaso4co3 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0160,Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxFe(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxFe%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxfe(co3)(aso4) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0161,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3CrPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3CrPO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3crpo4co3 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0162,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3CrPO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3CrPO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3crpo4co3 electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0163,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3Cr(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Cr%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3cr(co3)(po4) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0164,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Cr(CO3)(PO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Cr%28CO3%29%28PO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3cr(co3)(po4) electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0165,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Cr(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Cr%28PO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3cr(po4)(co3) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0166,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Cr(PO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Cr%28PO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3cr(po4)(co3) electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0167,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3CrPO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3CrPO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3crpo4co3"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0168,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Cr(CO3)(PO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Cr%28CO3%29%28PO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3cr(co3)(po4)"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0169,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxCrPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCrPO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcrpo4co3 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0170,Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxCr(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCr%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcr(co3)(po4) sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0171,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na6Mn3(PO4)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na6Mn3%28PO4%294+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na6mn3(po4)4 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0172,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na6Mn3(PO4)4 electrode cathode,https://scholar.google.com/scholar?q=Na6Mn3%28PO4%294+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na6mn3(po4)4 electrode cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0173,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""Na6Mn3(PO4)4"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na6Mn3%28PO4%294%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na6mn3(po4)4"" sodium ion battery cathode",False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0174,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxMn3(PO4)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn3%28PO4%294+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmn3(po4)4 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0175,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,_framework_formula,5,B_try_second,Google Scholar,Mn3(PO4)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Mn3%28PO4%294+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mn3(po4)4 sodium ion battery cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0176,Na_candidate_21,21,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,polyanion_phosphate_like,Mn-O-P,material_phrase_phosphate,6,C_broad_fallback,Google Scholar,sodium manganese phosphate cathode,https://scholar.google.com/scholar?q=sodium+manganese+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese phosphate cathode,False,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,True,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
